src,dest,EdgeType
IL10-Geno,IL10-Tran,Gene-Geno-Gene-Tran
IL10RA-Geno,IL10RA-Tran,Gene-Geno-Gene-Tran
IL10RB-Geno,IL10RB-Tran,Gene-Geno-Gene-Tran
IL11-Geno,IL11-Tran,Gene-Geno-Gene-Tran
IL11RA-Geno,IL11RA-Tran,Gene-Geno-Gene-Tran
IL12A-Geno,IL12A-Tran,Gene-Geno-Gene-Tran
IL12B-Geno,IL12B-Tran,Gene-Geno-Gene-Tran
IL12RB1-Geno,IL12RB1-Tran,Gene-Geno-Gene-Tran
IL12RB2-Geno,IL12RB2-Tran,Gene-Geno-Gene-Tran
IL13-Geno,IL13-Tran,Gene-Geno-Gene-Tran
IL13RA1-Geno,IL13RA1-Tran,Gene-Geno-Gene-Tran
IL13RA2-Geno,IL13RA2-Tran,Gene-Geno-Gene-Tran
IL15-Geno,IL15-Tran,Gene-Geno-Gene-Tran
IL15RA-Geno,IL15RA-Tran,Gene-Geno-Gene-Tran
IL17A-Geno,IL17A-Tran,Gene-Geno-Gene-Tran
IL17B-Geno,IL17B-Tran,Gene-Geno-Gene-Tran
IL17C-Geno,IL17C-Tran,Gene-Geno-Gene-Tran
IL17D-Geno,IL17D-Tran,Gene-Geno-Gene-Tran
IL17F-Geno,IL17F-Tran,Gene-Geno-Gene-Tran
IL17RA-Geno,IL17RA-Tran,Gene-Geno-Gene-Tran
IL17RB-Geno,IL17RB-Tran,Gene-Geno-Gene-Tran
IL17RC-Geno,IL17RC-Tran,Gene-Geno-Gene-Tran
IL17RE-Geno,IL17RE-Tran,Gene-Geno-Gene-Tran
IL18-Geno,IL18-Tran,Gene-Geno-Gene-Tran
IL19-Geno,IL19-Tran,Gene-Geno-Gene-Tran
IL1A-Geno,IL1A-Tran,Gene-Geno-Gene-Tran
IL1B-Geno,IL1B-Tran,Gene-Geno-Gene-Tran
IL1R1-Geno,IL1R1-Tran,Gene-Geno-Gene-Tran
IL1RAP-Geno,IL1RAP-Tran,Gene-Geno-Gene-Tran
IL2-Geno,IL2-Tran,Gene-Geno-Gene-Tran
IL20-Geno,IL20-Tran,Gene-Geno-Gene-Tran
IL20RA-Geno,IL20RA-Tran,Gene-Geno-Gene-Tran
IL20RB-Geno,IL20RB-Tran,Gene-Geno-Gene-Tran
IL21-Geno,IL21-Tran,Gene-Geno-Gene-Tran
IL21R-Geno,IL21R-Tran,Gene-Geno-Gene-Tran
IL22-Geno,IL22-Tran,Gene-Geno-Gene-Tran
IL22RA1-Geno,IL22RA1-Tran,Gene-Geno-Gene-Tran
IL22RA2-Geno,IL22RA2-Tran,Gene-Geno-Gene-Tran
IL23A-Geno,IL23A-Tran,Gene-Geno-Gene-Tran
IL23R-Geno,IL23R-Tran,Gene-Geno-Gene-Tran
IL24-Geno,IL24-Tran,Gene-Geno-Gene-Tran
IL25-Geno,IL25-Tran,Gene-Geno-Gene-Tran
IL27RA-Geno,IL27RA-Tran,Gene-Geno-Gene-Tran
IL2RA-Geno,IL2RA-Tran,Gene-Geno-Gene-Tran
IL2RB-Geno,IL2RB-Tran,Gene-Geno-Gene-Tran
IL2RG-Geno,IL2RG-Tran,Gene-Geno-Gene-Tran
IL3-Geno,IL3-Tran,Gene-Geno-Gene-Tran
IL3RA-Geno,IL3RA-Tran,Gene-Geno-Gene-Tran
IL4-Geno,IL4-Tran,Gene-Geno-Gene-Tran
IL4R-Geno,IL4R-Tran,Gene-Geno-Gene-Tran
IL5-Geno,IL5-Tran,Gene-Geno-Gene-Tran
IL5RA-Geno,IL5RA-Tran,Gene-Geno-Gene-Tran
IL6-Geno,IL6-Tran,Gene-Geno-Gene-Tran
IL6R-Geno,IL6R-Tran,Gene-Geno-Gene-Tran
IL6ST-Geno,IL6ST-Tran,Gene-Geno-Gene-Tran
IL7-Geno,IL7-Tran,Gene-Geno-Gene-Tran
IL7R-Geno,IL7R-Tran,Gene-Geno-Gene-Tran
IL9-Geno,IL9-Tran,Gene-Geno-Gene-Tran
IL9R-Geno,IL9R-Tran,Gene-Geno-Gene-Tran
ILK-Geno,ILK-Tran,Gene-Geno-Gene-Tran
INHBA-Geno,INHBA-Tran,Gene-Geno-Gene-Tran
INHBB-Geno,INHBB-Tran,Gene-Geno-Gene-Tran
INHBC-Geno,INHBC-Tran,Gene-Geno-Gene-Tran
INHBE-Geno,INHBE-Tran,Gene-Geno-Gene-Tran
INPP5A-Geno,INPP5A-Tran,Gene-Geno-Gene-Tran
INPP5D-Geno,INPP5D-Tran,Gene-Geno-Gene-Tran
INPPL1-Geno,INPPL1-Tran,Gene-Geno-Gene-Tran
INS-Geno,INS-Tran,Gene-Geno-Gene-Tran
INSL3-Geno,INSL3-Tran,Gene-Geno-Gene-Tran
INSL5-Geno,INSL5-Tran,Gene-Geno-Gene-Tran
INSR-Geno,INSR-Tran,Gene-Geno-Gene-Tran
INVS-Geno,INVS-Tran,Gene-Geno-Gene-Tran
IQCE-Geno,IQCE-Tran,Gene-Geno-Gene-Tran
IRAK1-Geno,IRAK1-Tran,Gene-Geno-Gene-Tran
IRAK2-Geno,IRAK2-Tran,Gene-Geno-Gene-Tran
IRAK3-Geno,IRAK3-Tran,Gene-Geno-Gene-Tran
IRAK4-Geno,IRAK4-Tran,Gene-Geno-Gene-Tran
IRF1-Geno,IRF1-Tran,Gene-Geno-Gene-Tran
IRF3-Geno,IRF3-Tran,Gene-Geno-Gene-Tran
IRF5-Geno,IRF5-Tran,Gene-Geno-Gene-Tran
IRF7-Geno,IRF7-Tran,Gene-Geno-Gene-Tran
IRF9-Geno,IRF9-Tran,Gene-Geno-Gene-Tran
IRS1-Geno,IRS1-Tran,Gene-Geno-Gene-Tran
IRS2-Geno,IRS2-Tran,Gene-Geno-Gene-Tran
IRS4-Geno,IRS4-Tran,Gene-Geno-Gene-Tran
ISG15-Geno,ISG15-Tran,Gene-Geno-Gene-Tran
ITCH-Geno,ITCH-Tran,Gene-Geno-Gene-Tran
ITGA1-Geno,ITGA1-Tran,Gene-Geno-Gene-Tran
ITGA10-Geno,ITGA10-Tran,Gene-Geno-Gene-Tran
ITGA11-Geno,ITGA11-Tran,Gene-Geno-Gene-Tran
ITGA2-Geno,ITGA2-Tran,Gene-Geno-Gene-Tran
ITGA2B-Geno,ITGA2B-Tran,Gene-Geno-Gene-Tran
ITGA3-Geno,ITGA3-Tran,Gene-Geno-Gene-Tran
ITGA4-Geno,ITGA4-Tran,Gene-Geno-Gene-Tran
ITGA5-Geno,ITGA5-Tran,Gene-Geno-Gene-Tran
ITGA6-Geno,ITGA6-Tran,Gene-Geno-Gene-Tran
ITGA7-Geno,ITGA7-Tran,Gene-Geno-Gene-Tran
ITGA8-Geno,ITGA8-Tran,Gene-Geno-Gene-Tran
ITGA9-Geno,ITGA9-Tran,Gene-Geno-Gene-Tran
ITGAL-Geno,ITGAL-Tran,Gene-Geno-Gene-Tran
ITGAM-Geno,ITGAM-Tran,Gene-Geno-Gene-Tran
ITGAV-Geno,ITGAV-Tran,Gene-Geno-Gene-Tran
ITGB1-Geno,ITGB1-Tran,Gene-Geno-Gene-Tran
ITGB2-Geno,ITGB2-Tran,Gene-Geno-Gene-Tran
ITGB3-Geno,ITGB3-Tran,Gene-Geno-Gene-Tran
ITGB4-Geno,ITGB4-Tran,Gene-Geno-Gene-Tran
ITGB5-Geno,ITGB5-Tran,Gene-Geno-Gene-Tran
ITGB6-Geno,ITGB6-Tran,Gene-Geno-Gene-Tran
ITGB7-Geno,ITGB7-Tran,Gene-Geno-Gene-Tran
ITGB8-Geno,ITGB8-Tran,Gene-Geno-Gene-Tran
ITK-Geno,ITK-Tran,Gene-Geno-Gene-Tran
ITPKA-Geno,ITPKA-Tran,Gene-Geno-Gene-Tran
ITPKB-Geno,ITPKB-Tran,Gene-Geno-Gene-Tran
ITPKC-Geno,ITPKC-Tran,Gene-Geno-Gene-Tran
ITPR1-Geno,ITPR1-Tran,Gene-Geno-Gene-Tran
ITPR2-Geno,ITPR2-Tran,Gene-Geno-Gene-Tran
ITPR3-Geno,ITPR3-Tran,Gene-Geno-Gene-Tran
JAG1-Geno,JAG1-Tran,Gene-Geno-Gene-Tran
JAG2-Geno,JAG2-Tran,Gene-Geno-Gene-Tran
JAK1-Geno,JAK1-Tran,Gene-Geno-Gene-Tran
JAK2-Geno,JAK2-Tran,Gene-Geno-Gene-Tran
JAK3-Geno,JAK3-Tran,Gene-Geno-Gene-Tran
JMJD7-PLA2G4B-Geno,JMJD7-PLA2G4B-Tran,Gene-Geno-Gene-Tran
JUN-Geno,JUN-Tran,Gene-Geno-Gene-Tran
JUND-Geno,JUND-Tran,Gene-Geno-Gene-Tran
KAT2A-Geno,KAT2A-Tran,Gene-Geno-Gene-Tran
KAT2B-Geno,KAT2B-Tran,Gene-Geno-Gene-Tran
KCNJ12-Geno,KCNJ12-Tran,Gene-Geno-Gene-Tran
KCNJ14-Geno,KCNJ14-Tran,Gene-Geno-Gene-Tran
KCNJ18-Geno,KCNJ18-Tran,Gene-Geno-Gene-Tran
KCNJ2-Geno,KCNJ2-Tran,Gene-Geno-Gene-Tran
KCNJ3-Geno,KCNJ3-Tran,Gene-Geno-Gene-Tran
KCNJ4-Geno,KCNJ4-Tran,Gene-Geno-Gene-Tran
KCNJ5-Geno,KCNJ5-Tran,Gene-Geno-Gene-Tran
KCNJ6-Geno,KCNJ6-Tran,Gene-Geno-Gene-Tran
KCNJ8-Geno,KCNJ8-Tran,Gene-Geno-Gene-Tran
KCNJ9-Geno,KCNJ9-Tran,Gene-Geno-Gene-Tran
KCNMA1-Geno,KCNMA1-Tran,Gene-Geno-Gene-Tran
KCNMB1-Geno,KCNMB1-Tran,Gene-Geno-Gene-Tran
KCNMB2-Geno,KCNMB2-Tran,Gene-Geno-Gene-Tran
KCNMB3-Geno,KCNMB3-Tran,Gene-Geno-Gene-Tran
KCNMB4-Geno,KCNMB4-Tran,Gene-Geno-Gene-Tran
KCNU1-Geno,KCNU1-Tran,Gene-Geno-Gene-Tran
KDR-Geno,KDR-Tran,Gene-Geno-Gene-Tran
KIDINS220-Geno,KIDINS220-Tran,Gene-Geno-Gene-Tran
KIF3A-Geno,KIF3A-Tran,Gene-Geno-Gene-Tran
KIF7-Geno,KIF7-Tran,Gene-Geno-Gene-Tran
KIT-Geno,KIT-Tran,Gene-Geno-Gene-Tran
KITLG-Geno,KITLG-Tran,Gene-Geno-Gene-Tran
KLF2-Geno,KLF2-Tran,Gene-Geno-Gene-Tran
KLF4-Geno,KLF4-Tran,Gene-Geno-Gene-Tran
KNG1-Geno,KNG1-Tran,Gene-Geno-Gene-Tran
KRAS-Geno,KRAS-Tran,Gene-Geno-Gene-Tran
KRIT1-Geno,KRIT1-Tran,Gene-Geno-Gene-Tran
KRT10-Geno,KRT10-Tran,Gene-Geno-Gene-Tran
KRT12-Geno,KRT12-Tran,Gene-Geno-Gene-Tran
KRT13-Geno,KRT13-Tran,Gene-Geno-Gene-Tran
KRT14-Geno,KRT14-Tran,Gene-Geno-Gene-Tran
KRT15-Geno,KRT15-Tran,Gene-Geno-Gene-Tran
KRT16-Geno,KRT16-Tran,Gene-Geno-Gene-Tran
KRT17-Geno,KRT17-Tran,Gene-Geno-Gene-Tran
KRT18-Geno,KRT18-Tran,Gene-Geno-Gene-Tran
KRT19-Geno,KRT19-Tran,Gene-Geno-Gene-Tran
KRT20-Geno,KRT20-Tran,Gene-Geno-Gene-Tran
KRT23-Geno,KRT23-Tran,Gene-Geno-Gene-Tran
KRT24-Geno,KRT24-Tran,Gene-Geno-Gene-Tran
KRT25-Geno,KRT25-Tran,Gene-Geno-Gene-Tran
KRT26-Geno,KRT26-Tran,Gene-Geno-Gene-Tran
KRT27-Geno,KRT27-Tran,Gene-Geno-Gene-Tran
KRT28-Geno,KRT28-Tran,Gene-Geno-Gene-Tran
KRT31-Geno,KRT31-Tran,Gene-Geno-Gene-Tran
KRT32-Geno,KRT32-Tran,Gene-Geno-Gene-Tran
KRT33A-Geno,KRT33A-Tran,Gene-Geno-Gene-Tran
KRT33B-Geno,KRT33B-Tran,Gene-Geno-Gene-Tran
KRT34-Geno,KRT34-Tran,Gene-Geno-Gene-Tran
KRT35-Geno,KRT35-Tran,Gene-Geno-Gene-Tran
KRT36-Geno,KRT36-Tran,Gene-Geno-Gene-Tran
KRT37-Geno,KRT37-Tran,Gene-Geno-Gene-Tran
KRT38-Geno,KRT38-Tran,Gene-Geno-Gene-Tran
KRT39-Geno,KRT39-Tran,Gene-Geno-Gene-Tran
KRT40-Geno,KRT40-Tran,Gene-Geno-Gene-Tran
KRT9-Geno,KRT9-Tran,Gene-Geno-Gene-Tran
KSR1-Geno,KSR1-Tran,Gene-Geno-Gene-Tran
KSR2-Geno,KSR2-Tran,Gene-Geno-Gene-Tran
LAMA1-Geno,LAMA1-Tran,Gene-Geno-Gene-Tran
LAMA2-Geno,LAMA2-Tran,Gene-Geno-Gene-Tran
LAMA3-Geno,LAMA3-Tran,Gene-Geno-Gene-Tran
LAMA4-Geno,LAMA4-Tran,Gene-Geno-Gene-Tran
LAMA5-Geno,LAMA5-Tran,Gene-Geno-Gene-Tran
LAMB1-Geno,LAMB1-Tran,Gene-Geno-Gene-Tran
LAMB2-Geno,LAMB2-Tran,Gene-Geno-Gene-Tran
LAMB3-Geno,LAMB3-Tran,Gene-Geno-Gene-Tran
LAMB4-Geno,LAMB4-Tran,Gene-Geno-Gene-Tran
LAMC1-Geno,LAMC1-Tran,Gene-Geno-Gene-Tran
LAMC2-Geno,LAMC2-Tran,Gene-Geno-Gene-Tran
LAMC3-Geno,LAMC3-Tran,Gene-Geno-Gene-Tran
LAMTOR1-Geno,LAMTOR1-Tran,Gene-Geno-Gene-Tran
LAMTOR2-Geno,LAMTOR2-Tran,Gene-Geno-Gene-Tran
LAMTOR3-Geno,LAMTOR3-Tran,Gene-Geno-Gene-Tran
LAMTOR4-Geno,LAMTOR4-Tran,Gene-Geno-Gene-Tran
LAMTOR5-Geno,LAMTOR5-Tran,Gene-Geno-Gene-Tran
LAT-Geno,LAT-Tran,Gene-Geno-Gene-Tran
LATS1-Geno,LATS1-Tran,Gene-Geno-Gene-Tran
LATS2-Geno,LATS2-Tran,Gene-Geno-Gene-Tran
LCK-Geno,LCK-Tran,Gene-Geno-Gene-Tran
LCN2-Geno,LCN2-Tran,Gene-Geno-Gene-Tran
LCP2-Geno,LCP2-Tran,Gene-Geno-Gene-Tran
LDHA-Geno,LDHA-Tran,Gene-Geno-Gene-Tran
LDHAL6A-Geno,LDHAL6A-Tran,Gene-Geno-Gene-Tran
LDHAL6B-Geno,LDHAL6B-Tran,Gene-Geno-Gene-Tran
LDHB-Geno,LDHB-Tran,Gene-Geno-Gene-Tran
LDHC-Geno,LDHC-Tran,Gene-Geno-Gene-Tran
LEF1-Geno,LEF1-Tran,Gene-Geno-Gene-Tran
LEFTY1-Geno,LEFTY1-Tran,Gene-Geno-Gene-Tran
LEFTY2-Geno,LEFTY2-Tran,Gene-Geno-Gene-Tran
LEP-Geno,LEP-Tran,Gene-Geno-Gene-Tran
LEPR-Geno,LEPR-Tran,Gene-Geno-Gene-Tran
LFNG-Geno,LFNG-Tran,Gene-Geno-Gene-Tran
LGR4-Geno,LGR4-Tran,Gene-Geno-Gene-Tran
LGR5-Geno,LGR5-Tran,Gene-Geno-Gene-Tran
LGR6-Geno,LGR6-Tran,Gene-Geno-Gene-Tran
LHB-Geno,LHB-Tran,Gene-Geno-Gene-Tran
LHCGR-Geno,LHCGR-Tran,Gene-Geno-Gene-Tran
LIF-Geno,LIF-Tran,Gene-Geno-Gene-Tran
LIFR-Geno,LIFR-Tran,Gene-Geno-Gene-Tran
LILRA1-Geno,LILRA1-Tran,Gene-Geno-Gene-Tran
LILRA2-Geno,LILRA2-Tran,Gene-Geno-Gene-Tran
LILRA3-Geno,LILRA3-Tran,Gene-Geno-Gene-Tran
LILRA4-Geno,LILRA4-Tran,Gene-Geno-Gene-Tran
LILRA5-Geno,LILRA5-Tran,Gene-Geno-Gene-Tran
LILRA6-Geno,LILRA6-Tran,Gene-Geno-Gene-Tran
LILRB1-Geno,LILRB1-Tran,Gene-Geno-Gene-Tran
LILRB2-Geno,LILRB2-Tran,Gene-Geno-Gene-Tran
LILRB3-Geno,LILRB3-Tran,Gene-Geno-Gene-Tran
LILRB4-Geno,LILRB4-Tran,Gene-Geno-Gene-Tran
LILRB5-Geno,LILRB5-Tran,Gene-Geno-Gene-Tran
LIMD1-Geno,LIMD1-Tran,Gene-Geno-Gene-Tran
LIPE-Geno,LIPE-Tran,Gene-Geno-Gene-Tran
LLGL1-Geno,LLGL1-Tran,Gene-Geno-Gene-Tran
LLGL2-Geno,LLGL2-Tran,Gene-Geno-Gene-Tran
LPAR1-Geno,LPAR1-Tran,Gene-Geno-Gene-Tran
LPAR2-Geno,LPAR2-Tran,Gene-Geno-Gene-Tran
LPAR3-Geno,LPAR3-Tran,Gene-Geno-Gene-Tran
LPAR4-Geno,LPAR4-Tran,Gene-Geno-Gene-Tran
LPAR5-Geno,LPAR5-Tran,Gene-Geno-Gene-Tran
LPAR6-Geno,LPAR6-Tran,Gene-Geno-Gene-Tran
LPIN1-Geno,LPIN1-Tran,Gene-Geno-Gene-Tran
LPIN2-Geno,LPIN2-Tran,Gene-Geno-Gene-Tran
LPIN3-Geno,LPIN3-Tran,Gene-Geno-Gene-Tran
LPL-Geno,LPL-Tran,Gene-Geno-Gene-Tran
LRP2-Geno,LRP2-Tran,Gene-Geno-Gene-Tran
LRP5-Geno,LRP5-Tran,Gene-Geno-Gene-Tran
LRP6-Geno,LRP6-Tran,Gene-Geno-Gene-Tran
LSP1-Geno,LSP1-Tran,Gene-Geno-Gene-Tran
LTA-Geno,LTA-Tran,Gene-Geno-Gene-Tran
LTB-Geno,LTB-Tran,Gene-Geno-Gene-Tran
LTB4R2-Geno,LTB4R2-Tran,Gene-Geno-Gene-Tran
LTBP1-Geno,LTBP1-Tran,Gene-Geno-Gene-Tran
LTBR-Geno,LTBR-Tran,Gene-Geno-Gene-Tran
LY96-Geno,LY96-Tran,Gene-Geno-Gene-Tran
LYN-Geno,LYN-Tran,Gene-Geno-Gene-Tran
MAGED1-Geno,MAGED1-Tran,Gene-Geno-Gene-Tran
MAGI1-Geno,MAGI1-Tran,Gene-Geno-Gene-Tran
MAGI2-Geno,MAGI2-Tran,Gene-Geno-Gene-Tran
MAGI3-Geno,MAGI3-Tran,Gene-Geno-Gene-Tran
MALT1-Geno,MALT1-Tran,Gene-Geno-Gene-Tran
MAML1-Geno,MAML1-Tran,Gene-Geno-Gene-Tran
MAML2-Geno,MAML2-Tran,Gene-Geno-Gene-Tran
MAML3-Geno,MAML3-Tran,Gene-Geno-Gene-Tran
MAP2K1-Geno,MAP2K1-Tran,Gene-Geno-Gene-Tran
MAP2K2-Geno,MAP2K2-Tran,Gene-Geno-Gene-Tran
MAP2K3-Geno,MAP2K3-Tran,Gene-Geno-Gene-Tran
MAP2K4-Geno,MAP2K4-Tran,Gene-Geno-Gene-Tran
MAP2K5-Geno,MAP2K5-Tran,Gene-Geno-Gene-Tran
MAP2K6-Geno,MAP2K6-Tran,Gene-Geno-Gene-Tran
MAP2K7-Geno,MAP2K7-Tran,Gene-Geno-Gene-Tran
MAP3K1-Geno,MAP3K1-Tran,Gene-Geno-Gene-Tran
MAP3K11-Geno,MAP3K11-Tran,Gene-Geno-Gene-Tran
MAP3K12-Geno,MAP3K12-Tran,Gene-Geno-Gene-Tran
MAP3K13-Geno,MAP3K13-Tran,Gene-Geno-Gene-Tran
MAP3K14-Geno,MAP3K14-Tran,Gene-Geno-Gene-Tran
MAP3K2-Geno,MAP3K2-Tran,Gene-Geno-Gene-Tran
MAP3K3-Geno,MAP3K3-Tran,Gene-Geno-Gene-Tran
MAP3K4-Geno,MAP3K4-Tran,Gene-Geno-Gene-Tran
MAP3K5-Geno,MAP3K5-Tran,Gene-Geno-Gene-Tran
MAP3K6-Geno,MAP3K6-Tran,Gene-Geno-Gene-Tran
MAP3K7-Geno,MAP3K7-Tran,Gene-Geno-Gene-Tran
MAP3K8-Geno,MAP3K8-Tran,Gene-Geno-Gene-Tran
MAP4K1-Geno,MAP4K1-Tran,Gene-Geno-Gene-Tran
MAP4K2-Geno,MAP4K2-Tran,Gene-Geno-Gene-Tran
MAP4K3-Geno,MAP4K3-Tran,Gene-Geno-Gene-Tran
MAP4K4-Geno,MAP4K4-Tran,Gene-Geno-Gene-Tran
MAPK1-Geno,MAPK1-Tran,Gene-Geno-Gene-Tran
MAPK10-Geno,MAPK10-Tran,Gene-Geno-Gene-Tran
MAPK11-Geno,MAPK11-Tran,Gene-Geno-Gene-Tran
MAPK12-Geno,MAPK12-Tran,Gene-Geno-Gene-Tran
MAPK13-Geno,MAPK13-Tran,Gene-Geno-Gene-Tran
MAPK14-Geno,MAPK14-Tran,Gene-Geno-Gene-Tran
MAPK15-Geno,MAPK15-Tran,Gene-Geno-Gene-Tran
MAPK3-Geno,MAPK3-Tran,Gene-Geno-Gene-Tran
MAPK4-Geno,MAPK4-Tran,Gene-Geno-Gene-Tran
MAPK6-Geno,MAPK6-Tran,Gene-Geno-Gene-Tran
MAPK7-Geno,MAPK7-Tran,Gene-Geno-Gene-Tran
MAPK8-Geno,MAPK8-Tran,Gene-Geno-Gene-Tran
MAPK8IP1-Geno,MAPK8IP1-Tran,Gene-Geno-Gene-Tran
MAPK8IP2-Geno,MAPK8IP2-Tran,Gene-Geno-Gene-Tran
MAPK8IP3-Geno,MAPK8IP3-Tran,Gene-Geno-Gene-Tran
MAPK9-Geno,MAPK9-Tran,Gene-Geno-Gene-Tran
MAPKAP1-Geno,MAPKAP1-Tran,Gene-Geno-Gene-Tran
MAPKAPK2-Geno,MAPKAPK2-Tran,Gene-Geno-Gene-Tran
MAPKAPK3-Geno,MAPKAPK3-Tran,Gene-Geno-Gene-Tran
MAPKAPK5-Geno,MAPKAPK5-Tran,Gene-Geno-Gene-Tran
MAPT-Geno,MAPT-Tran,Gene-Geno-Gene-Tran
MATK-Geno,MATK-Tran,Gene-Geno-Gene-Tran
MAVS-Geno,MAVS-Tran,Gene-Geno-Gene-Tran
MAX-Geno,MAX-Tran,Gene-Geno-Gene-Tran
MC2R-Geno,MC2R-Tran,Gene-Geno-Gene-Tran
MCL1-Geno,MCL1-Tran,Gene-Geno-Gene-Tran
MCOLN1-Geno,MCOLN1-Tran,Gene-Geno-Gene-Tran
MCOLN2-Geno,MCOLN2-Tran,Gene-Geno-Gene-Tran
MCOLN3-Geno,MCOLN3-Tran,Gene-Geno-Gene-Tran
MDM2-Geno,MDM2-Tran,Gene-Geno-Gene-Tran
MDM4-Geno,MDM4-Tran,Gene-Geno-Gene-Tran
ME1-Geno,ME1-Tran,Gene-Geno-Gene-Tran
ME3-Geno,ME3-Tran,Gene-Geno-Gene-Tran
MECOM-Geno,MECOM-Tran,Gene-Geno-Gene-Tran
MED1-Geno,MED1-Tran,Gene-Geno-Gene-Tran
MED12-Geno,MED12-Tran,Gene-Geno-Gene-Tran
MED12L-Geno,MED12L-Tran,Gene-Geno-Gene-Tran
MED13-Geno,MED13-Tran,Gene-Geno-Gene-Tran
MED13L-Geno,MED13L-Tran,Gene-Geno-Gene-Tran
MED14-Geno,MED14-Tran,Gene-Geno-Gene-Tran
MED16-Geno,MED16-Tran,Gene-Geno-Gene-Tran
MED17-Geno,MED17-Tran,Gene-Geno-Gene-Tran
MED24-Geno,MED24-Tran,Gene-Geno-Gene-Tran
MED27-Geno,MED27-Tran,Gene-Geno-Gene-Tran
MED30-Geno,MED30-Tran,Gene-Geno-Gene-Tran
MED4-Geno,MED4-Tran,Gene-Geno-Gene-Tran
MEF2A-Geno,MEF2A-Tran,Gene-Geno-Gene-Tran
MEF2B-Geno,MEF2B-Tran,Gene-Geno-Gene-Tran
MEF2C-Geno,MEF2C-Tran,Gene-Geno-Gene-Tran
MEF2D-Geno,MEF2D-Tran,Gene-Geno-Gene-Tran
MEFV-Geno,MEFV-Tran,Gene-Geno-Gene-Tran
MEGF8-Geno,MEGF8-Tran,Gene-Geno-Gene-Tran
MET-Geno,MET-Tran,Gene-Geno-Gene-Tran
MFN1-Geno,MFN1-Tran,Gene-Geno-Gene-Tran
MFN2-Geno,MFN2-Tran,Gene-Geno-Gene-Tran
MFNG-Geno,MFNG-Tran,Gene-Geno-Gene-Tran
MGRN1-Geno,MGRN1-Tran,Gene-Geno-Gene-Tran
MIOS-Geno,MIOS-Tran,Gene-Geno-Gene-Tran
MKNK1-Geno,MKNK1-Tran,Gene-Geno-Gene-Tran
MKNK2-Geno,MKNK2-Tran,Gene-Geno-Gene-Tran
MLKL-Geno,MLKL-Tran,Gene-Geno-Gene-Tran
MLST8-Geno,MLST8-Tran,Gene-Geno-Gene-Tran
MLYCD-Geno,MLYCD-Tran,Gene-Geno-Gene-Tran
MMP1-Geno,MMP1-Tran,Gene-Geno-Gene-Tran
MMP13-Geno,MMP13-Tran,Gene-Geno-Gene-Tran
MMP14-Geno,MMP14-Tran,Gene-Geno-Gene-Tran
MMP2-Geno,MMP2-Tran,Gene-Geno-Gene-Tran
MMP3-Geno,MMP3-Tran,Gene-Geno-Gene-Tran
MMP7-Geno,MMP7-Tran,Gene-Geno-Gene-Tran
MMP9-Geno,MMP9-Tran,Gene-Geno-Gene-Tran
MOB1A-Geno,MOB1A-Tran,Gene-Geno-Gene-Tran
MOB1B-Geno,MOB1B-Tran,Gene-Geno-Gene-Tran
MPL-Geno,MPL-Tran,Gene-Geno-Gene-Tran
MRAS-Geno,MRAS-Tran,Gene-Geno-Gene-Tran
MS4A2-Geno,MS4A2-Tran,Gene-Geno-Gene-Tran
MST1-Geno,MST1-Tran,Gene-Geno-Gene-Tran
MST1R-Geno,MST1R-Tran,Gene-Geno-Gene-Tran
MTCP1-Geno,MTCP1-Tran,Gene-Geno-Gene-Tran
MTOR-Geno,MTOR-Tran,Gene-Geno-Gene-Tran
MUC5AC-Geno,MUC5AC-Tran,Gene-Geno-Gene-Tran
MUC5B-Geno,MUC5B-Tran,Gene-Geno-Gene-Tran
MYB-Geno,MYB-Tran,Gene-Geno-Gene-Tran
MYC-Geno,MYC-Tran,Gene-Geno-Gene-Tran
MYD88-Geno,MYD88-Tran,Gene-Geno-Gene-Tran
MYH6-Geno,MYH6-Tran,Gene-Geno-Gene-Tran
MYH7-Geno,MYH7-Tran,Gene-Geno-Gene-Tran
MYL2-Geno,MYL2-Tran,Gene-Geno-Gene-Tran
MYL3-Geno,MYL3-Tran,Gene-Geno-Gene-Tran
MYL4-Geno,MYL4-Tran,Gene-Geno-Gene-Tran
MYL6-Geno,MYL6-Tran,Gene-Geno-Gene-Tran
MYL6B-Geno,MYL6B-Tran,Gene-Geno-Gene-Tran
MYL9-Geno,MYL9-Tran,Gene-Geno-Gene-Tran
MYLK-Geno,MYLK-Tran,Gene-Geno-Gene-Tran
MYLK2-Geno,MYLK2-Tran,Gene-Geno-Gene-Tran
MYLK3-Geno,MYLK3-Tran,Gene-Geno-Gene-Tran
MYLK4-Geno,MYLK4-Tran,Gene-Geno-Gene-Tran
NAIP-Geno,NAIP-Tran,Gene-Geno-Gene-Tran
NAMPT-Geno,NAMPT-Tran,Gene-Geno-Gene-Tran
NANOG-Geno,NANOG-Tran,Gene-Geno-Gene-Tran
NANOGP8-Geno,NANOGP8-Tran,Gene-Geno-Gene-Tran
NBL1-Geno,NBL1-Tran,Gene-Geno-Gene-Tran
NCF1-Geno,NCF1-Tran,Gene-Geno-Gene-Tran
NCK1-Geno,NCK1-Tran,Gene-Geno-Gene-Tran
NCK2-Geno,NCK2-Tran,Gene-Geno-Gene-Tran
NCOA1-Geno,NCOA1-Tran,Gene-Geno-Gene-Tran
